id_deputado,id_votacao,tipo_voto
141372,2331627-7,Não
141372,2329218-168,Sim
141372,2329218-165,Sim
141372,2329218-162,Sim
141372,2329218-159,Sim
141372,2329218-156,Sim
141372,2329218-153,Sim
141372,2329218-151,Não
141372,2329218-135,Sim
141372,2329218-133,Não
141372,2326450-85,Sim
141372,2330227-38,Não
160508,2192459-734,Sim
160508,2192459-730,Não
160508,2192459-727,Não
160508,2192459-724,Não
160508,2192459-705,Obstrução
160508,2192459-704,Não
160508,2192459-696,Não
160508,2192459-692,Sim
160508,2192459-671,Não
160508,2192459-668,Sim
160508,2192459-665,Não
160508,2192459-662,Obstrução
160508,2192459-657,Não
160508,2192459-653,Não
160508,2192459-649,Não
160508,2192459-646,Obstrução
160508,2192459-640,Sim
160508,2192459-636,Não
160508,2192459-625,Obstrução
160508,2192459-619,Obstrução
160508,2192459-612,Obstrução
160508,2192459-609,Sim
160508,2192459-601,Não
160508,2226336-8,Sim
160508,2215381-8,Sim
160508,2226362-7,Sim
160508,2236213-24,Sim
160508,2242488-56,Sim
160508,2242488-47,Não
160508,2242140-72,Sim
160508,2230815-71,Não
160508,2242868-76,Sim
160508,2229308-92,Não
160508,2229308-89,Não
160508,2229308-83,Não
160508,2229308-80,Não
160508,2229308-77,Não
160508,2229308-75,Não
160508,2229308-71,Não
160508,2229308-70,Não
160508,2229308-66,Não
160508,2229308-65,Não
160508,2229308-64,Não
160508,2229308-55,Não
160508,2206395-99,Não
160508,2206395-58,Sim
160508,2206395-55,Não
160508,2244243-71,Sim
160508,2244243-62,Não
160508,2242888-115,Não
160508,2242888-114,Não
160508,2242888-111,Não
160508,2242888-108,Não
160508,2242888-105,Sim
160508,2242888-100,Não
160508,2242888-95,Sim
160508,2242888-78,Sim
160508,2242888-71,Não
160508,2242888-67,Não
160508,2242888-66,Não
160508,2242888-60,Sim
160508,2242888-56,Sim
160508,2242888-48,Sim
160508,2246357-57,Sim
160508,2242887-152,Sim
160508,2255237-7,Não
160508,1198512-279,Sim
160508,1198512-272,Sim
160508,1198512-257,Sim
160508,1198512-254,Sim
160508,1198512-250,Sim
160508,2236858-34,Não
160508,2256542-68,Não
160508,2256542-32,Não
160508,2253471-108,Sim
160508,2255096-53,Sim
160508,2253827-32,Não
160508,593065-189,Sim
160508,593065-178,Não
160508,593065-172,Sim
160508,593065-141,Sim
160508,2251926-55,Não
160508,2277242-56,Não
160508,2279545-9,Sim
160508,2267685-96,Não
160508,2267685-56,Obstrução
160508,2267685-46,Obstrução
160508,2267685-38,Obstrução
160508,2267685-33,Sim
160508,2279744-57,Não
160508,2279744-54,Sim
160508,2279744-49,Sim
160508,2279744-42,Sim
160508,2283436-69,Não
160508,2283436-67,Sim
160508,2283436-57,Sim
160508,2290114-13,Não
160508,2203957-126,Sim
160508,2203957-123,Não
160508,2203957-115,Sim
160508,2190265-63,Sim
160508,2304142-11,Não
160508,2304142-8,Sim
160508,2249925-120,Sim
160508,2249925-113,Não
160508,2249925-110,Sim
160508,2311299-78,Sim
160508,2311299-67,Sim
160508,2313734-83,Não
160508,2313734-76,Não
160508,2313734-73,Sim
160508,2313734-70,Não
160508,2313734-65,Não
160508,2313734-62,Sim
160508,2313734-59,Não
160508,2313734-53,Obstrução
160508,2313734-42,Obstrução
160508,2313734-37,Obstrução
160508,2311300-91,Sim
160508,2311300-88,Sim
160508,2311300-86,Sim
160508,2311300-84,Sim
160508,2311300-81,Não
160508,2311300-78,Sim
160508,2311300-69,Sim
160508,2311300-66,Não
160508,2311300-63,Sim
160508,2311300-60,Sim
160508,2311300-33,Não
160508,2242238-17,Não
160508,2318553-51,Sim
160508,2300880-94,Sim
160508,2300880-91,Sim
160508,2300880-88,Não
160508,2319485-7,Não
160508,2300880-79,Sim
160508,2300880-76,Não
160508,2330598-8,Sim
160508,1701050-140,Sim
160508,1701050-129,Não
160508,1701050-124,Sim
160508,2306112-69,Sim
160508,2306112-62,Sim
160508,2306112-59,Sim
160508,2326450-98,Sim
160508,2326450-90,Sim
160508,2329218-195,Não
160508,2329218-192,Não
160508,2329218-182,Sim
160508,2329218-177,Obstrução
160508,2331627-9,Obstrução
160508,2331627-7,Obstrução
160508,2329218-168,Não
160508,2329218-165,Não
160508,2329218-162,Não
160508,2329218-159,Sim
160508,2329218-156,Não
160508,2329218-153,Não
160508,2329218-151,Obstrução
160508,2329218-135,Sim
160508,2329218-133,Sim
160508,2326450-85,Sim
160508,2330227-41,Não
160508,1301482-127,Sim
136811,2193540-135,Não
136811,2192459-730,Sim
136811,2192459-727,Sim
136811,2192459-724,Sim
136811,2192459-705,Não
136811,2192459-704,Não
136811,2192459-696,Sim
136811,2192459-692,Não
136811,2192459-690,Não
136811,2192459-671,Não
136811,2192459-668,Sim
136811,2192459-665,Sim
136811,2192459-662,Não
136811,2192459-657,Sim
136811,2192459-653,Não
136811,2192459-649,Sim
136811,2192459-646,Não
136811,2192459-640,Sim
136811,2192459-636,Sim
136811,2192459-619,Não
136811,2192459-612,Não
136811,2192459-609,Não
136811,2192459-601,Sim
136811,2236213-24,Não
136811,2242488-56,Não
136811,2242488-47,Sim
136811,2242140-81,Não
136811,2242140-72,Não
136811,2242140-63,Não
136811,2230815-71,Sim
136811,2230815-65,Não
136811,2242868-76,Não
136811,2229308-92,Sim
136811,2229308-89,Sim
136811,2229308-83,Não
136811,2229308-80,Sim
136811,2229308-77,Sim
136811,2229308-75,Sim
136811,2229308-71,Não
136811,2229308-70,Sim
136811,2229308-66,Sim
136811,2229308-65,Sim
136811,2229308-64,Sim
136811,2229308-56,Sim
136811,2229308-55,Sim
136811,2229308-53,Não
136811,2229308-50,Não
136811,2229308-44,Sim
136811,2206395-99,Não
136811,2206395-58,Sim
136811,2206395-55,Não
136811,2244243-71,Não
136811,2244243-62,Sim
136811,2242888-115,Sim
136811,2242888-114,Sim
136811,2242888-111,Sim
136811,2242888-108,Sim
136811,2242888-105,Não
136811,2242888-100,Sim
136811,2242888-95,Não
136811,2242888-93,Não
136811,2242888-78,Não
136811,2242888-67,Sim
136811,2242888-66,Sim
136811,2242888-60,Não
136811,2242888-56,Não
136811,2242888-48,Não
136811,2242888-38,Não
136811,2246357-57,Não
136811,2255237-7,Sim
136811,2253458-7,Sim
136811,2230248-6,Sim
136811,1198512-279,Sim
136811,1198512-272,Sim
136811,1198512-257,Sim
136811,1198512-254,Não
136811,1198512-250,Sim
136811,2256542-68,Sim
136811,2256542-32,Não
136811,2253471-108,Não
136811,2255096-53,Não
136811,2255096-29,Não
136811,2253827-32,Não
136811,593065-189,Não
136811,593065-172,Não
136811,593065-141,Não
136811,2251926-55,Sim
136811,2279545-9,Sim
136811,2267685-46,Sim
136811,2267685-33,Não
136811,2203957-126,Não
136811,2203957-123,Sim
136811,2203957-115,Sim
136811,2304142-11,Sim
136811,2304142-8,Não
136811,2249925-120,Não
136811,2249925-113,Sim
136811,2249925-110,Não
136811,2313396-56,Sim
136811,2311299-78,Não
136811,2311299-67,Sim
136811,2313734-83,Sim
136811,2313734-76,Sim
136811,2313734-73,Não
136811,2313734-70,Sim
136811,2313734-65,Sim
136811,2313734-62,Sim
136811,2313734-59,Sim
136811,2311300-91,Sim
136811,2311300-88,Sim
136811,2311300-86,Não
136811,2311300-84,Sim
136811,2311300-81,Sim
136811,2311300-78,Sim
136811,2311300-69,Não
136811,2311300-66,Sim
136811,2311300-60,Não
136811,2311300-57,Não
136811,2311300-33,Não
136811,2242238-17,Sim
136811,2319794-7,Sim
136811,2310615-55,Sim
136811,2318553-54,Sim
136811,2318553-51,Sim
136811,2318553-48,Sim
136811,2300880-91,Sim
136811,2300880-88,Não
136811,2319485-7,Não
136811,2300880-79,Sim
136811,2300880-76,Não
136811,1701050-140,Sim
136811,1701050-124,Sim
136811,2329218-195,Sim
136811,2329218-192,Sim
136811,2329218-182,Sim
136811,2329218-177,Não
136811,2331627-9,Sim
136811,2331627-7,Não
136811,2329218-168,Sim
136811,2329218-165,Sim
136811,2329218-162,Sim
136811,2329218-159,Sim
136811,2329218-156,Sim
136811,2329218-153,Sim
136811,2329218-151,Não
136811,2329218-135,Sim
136811,2330227-51,Sim
136811,2330227-41,Sim
136811,1301482-127,Não
178835,2192459-730,Não
178835,2192459-727,Não
178835,2192459-724,Não
178835,2192459-704,Sim
178835,2192459-696,Sim
178835,2192459-692,Sim
178835,2192459-690,Sim
178835,2192459-671,Não
178835,2192459-668,Sim
178835,2192459-665,Não
178835,2192459-662,Sim
178835,2192459-657,Não
178835,2192459-653,Não
178835,2192459-649,Não
178835,2192459-646,Sim
178835,2192459-640,Sim
178835,2192459-636,Não
178835,2192459-625,Obstrução
178835,2192459-619,Obstrução
178835,2192459-616,Obstrução
178835,2192459-612,Obstrução
178835,2192459-609,Obstrução
178835,2192459-601,Não
178835,2226336-8,Sim
178835,2215381-8,Sim
178835,2226362-7,Obstrução
178835,2209381-77,Obstrução
178835,2236213-24,Não
178835,2242488-56,Sim
178835,2242488-47,Não
178835,2242140-81,Sim
178835,2242140-72,Sim
178835,2242140-63,Sim
178835,2230815-71,Não
178835,2230815-65,Sim
178835,2242868-76,Sim
178835,2229308-92,Não
178835,2229308-89,Não
178835,2229308-83,Não
178835,2229308-80,Não
178835,2229308-77,Não
178835,2229308-75,Não
178835,2229308-71,Não
178835,2229308-70,Não
178835,2229308-66,Não
178835,2229308-65,Não
178835,2229308-64,Não
178835,2229308-40,Sim
178835,2206395-99,Não
178835,2206395-58,Não
178835,2206395-55,Não
178835,2244243-71,Não
178835,2244243-62,Não
178835,2242888-115,Não
178835,2242888-114,Não
178835,2242888-111,Não
178835,2242888-108,Não
178835,2242888-105,Sim
178835,2242888-100,Sim
178835,2242888-95,Sim
178835,2242888-93,Não
178835,2242888-78,Sim
178835,2242888-71,Sim
178835,2242888-67,Não
178835,2242888-66,Não
178835,2242888-60,Sim
178835,2242888-56,Sim
178835,2242888-48,Sim
178835,2242888-38,Não
178835,2246357-57,Sim
178835,2242887-152,Sim
178835,2255237-7,Não
178835,2253458-7,Sim
178835,2230248-6,Não
178835,1198512-279,Sim
178835,1198512-272,Sim
178835,1198512-257,Sim
178835,1198512-254,Sim
178835,1198512-250,Sim
178835,2236858-34,Não
178835,2256542-68,Sim
178835,2256542-32,Não
178835,2253471-108,Sim
178835,2255096-53,Sim
178835,2255096-29,Sim
178835,2253827-32,Não
178835,593065-189,Sim
178835,593065-178,Não
178835,593065-172,Sim
178835,593065-141,Sim
178835,2251926-55,Não
178835,2277242-56,Não
178835,2279545-9,Sim
178835,2267685-96,Não
178835,2267685-64,Não
178835,2267685-56,Não
178835,2267685-46,Sim
178835,2267685-38,Não
178835,2267685-33,Não
178835,2279744-57,Sim
178835,2279744-49,Sim
178835,2279744-42,Sim
178835,2283436-69,Não
178835,2283436-67,Sim
178835,2283436-58,Não
178835,2290114-13,Não
178835,2249925-120,Sim
178835,2249925-113,Sim
178835,2249925-110,Sim
178835,2313396-56,Sim
178835,2311299-78,Sim
178835,2311299-67,Sim
178835,2313734-83,Sim
178835,2313734-76,Sim
178835,2313734-73,Sim
178835,2313734-70,Sim
178835,2313734-65,Sim
178835,2313734-62,Não
178835,2313734-59,Sim
178835,2313734-53,Não
178835,2313734-42,Não
178835,2313734-37,Não
178835,2311300-91,Sim
178835,2311300-88,Sim
178835,2311300-86,Não
178835,2311300-84,Sim
178835,2311300-78,Sim
178835,2311300-69,Sim
178835,2311300-66,Não
178835,2311300-63,Sim
178835,2311300-60,Sim
178835,2311300-57,Não
178835,2311300-33,Não
178835,2242238-17,Sim
178835,2319794-7,Sim
178835,2310615-55,Não
178835,2318553-54,Sim
178835,2318553-51,Sim
178835,2318553-48,Sim
178835,2300880-94,Sim
178835,2300880-91,Sim
178835,2300880-88,Não
178835,2319485-10,Sim
178835,2319485-7,Não
178835,2300880-79,Sim
178835,2300880-76,Não
178835,1701050-140,Sim
178835,1701050-129,Não
178835,2306112-69,Sim
178835,2306112-62,Sim
178835,2306112-59,Sim
178835,2326450-98,Sim
178835,2326450-90,Sim
178835,2329218-195,Não
178835,2329218-192,Não
178835,2329218-182,Sim
178835,2329218-177,Não
178835,2331627-9,Sim
178835,2331627-7,Não
178835,2329218-168,Não
178835,2329218-165,Não
178835,2329218-162,Não
178835,2329218-159,Sim
178835,2329218-156,Não
178835,2329218-153,Não
178835,2329218-151,Não
178835,2329218-135,Sim
178835,2329218-133,Não
178835,2326450-85,Sim
178835,2330227-51,Não
178835,2330227-45,Não
178835,2330227-41,Não
178835,2330227-38,Sim
178835,1301482-127,Sim
160527,2193540-135,Não
160527,2192459-734,Sim
160527,2192459-730,Sim
160527,2192459-727,Sim
160527,2192459-724,Sim
160527,2192459-704,Não
160527,2192459-696,Sim
160527,2192459-692,Não
160527,2192459-671,Não
160527,2192459-668,Sim
160527,2192459-665,Sim
160527,2192459-662,Não
160527,2192459-657,Sim
160527,2192459-653,Sim
160527,2192459-649,Sim
160527,2192459-646,Não
160527,2192459-636,Sim
160527,2192459-616,Sim
160527,2242488-56,Não
160527,2242488-47,Sim
160527,2242140-81,Sim
160527,2230815-65,Não
160527,2229308-92,Sim
160527,2229308-89,Sim
160527,2229308-83,Sim
160527,2229308-80,Sim
160527,2229308-77,Sim
160527,2229308-75,Sim
160527,2229308-71,Não
160527,2229308-70,Sim
160527,2229308-65,Sim
160527,2229308-64,Sim
160527,2229308-56,Sim
160527,2229308-50,Não
160527,2229308-44,Sim
160527,2229308-40,Não
160527,2242888-115,Sim
160527,2242888-114,Sim
160527,2242888-111,Sim
160527,2242888-105,Não
160527,2242888-100,Sim
160527,2242888-95,Não
160527,2242888-93,Não
160527,1198512-279,Sim
160527,1198512-272,Sim
160527,1198512-254,Não
160527,1198512-250,Sim
160527,2256542-32,Não
160527,2255096-53,Não
160527,593065-189,Não
160527,2277242-56,Sim
160527,2279545-9,Sim
160527,2267685-96,Sim
160527,2267685-64,Não
160527,2267685-56,Não
160527,2267685-46,Sim
160527,2267685-38,Não
160527,2267685-33,Não
160527,2279744-57,Sim
160527,2279744-54,Não
160527,2279744-49,Não
160527,2279744-42,Não
160527,2283436-69,Sim
160527,2290114-13,Sim
160527,2203957-126,Não
160527,2203957-123,Sim
160527,2203957-115,Sim
160527,2304142-11,Sim
160527,2304142-8,Não
160527,2249925-113,Sim
160527,2249925-110,Não
160527,2313396-56,Sim
160527,2311299-67,Sim
160527,2313734-83,Sim
160527,2313734-73,Sim
160527,2313734-65,Sim
160527,2313734-59,Sim
160527,2313734-53,Não
160527,2313734-42,Não
160527,2313734-37,Não
160527,2311300-91,Sim
160527,2311300-88,Sim
160527,2311300-86,Não
160527,2311300-81,Sim
160527,2311300-78,Sim
160527,2311300-69,Não
160527,2311300-66,Sim
160527,2311300-63,Não
160527,2311300-60,Não
160527,2311300-57,Não
160527,2311300-33,Não
160527,2242238-17,Sim
160527,2319794-7,Sim
160527,2310615-55,Sim
160527,2318553-54,Sim
160527,2318553-48,Sim
160527,2300880-94,Sim
160527,2300880-91,Sim
160527,2300880-88,Não
160527,2319485-10,Sim
160527,2319485-7,Não
160527,2300880-79,Sim
160527,2330598-8,Sim
160527,1701050-140,Sim
160527,1701050-129,Não
160527,1701050-124,Sim
160527,2306112-69,Sim
160527,2306112-62,Sim
160527,2306112-59,Sim
160527,2326450-98,Sim
160527,2326450-90,Sim
160527,2329218-195,Sim
160527,2329218-192,Sim
160527,2329218-182,Sim
160527,2329218-177,Não
160527,2331627-9,Sim
160527,2329218-168,Sim
160527,2329218-165,Sim
160527,2329218-162,Sim
160527,2329218-159,Sim
160527,2329218-156,Sim
160527,2329218-153,Sim
160527,2329218-151,Não
160527,2329218-135,Sim
160527,2329218-133,Não
160527,2326450-85,Sim
204495,2192459-734,Sim
204495,2192459-730,Não
204495,2192459-727,Não
204495,2192459-724,Não
204495,2192459-705,Obstrução
204495,2192459-704,Não
204495,2192459-696,Não
204495,2192459-692,Sim
204495,2192459-690,Obstrução
204495,2192459-671,Não
204495,2192459-668,Sim
204495,2192459-665,Não
204495,2192459-662,Abstenção
204495,2192459-657,Não
204495,2192459-653,Não
204495,2192459-649,Não
204495,2192459-646,Abstenção
204495,2192459-640,Sim
204495,2192459-636,Não
204495,2192459-625,Obstrução
204495,2192459-619,Obstrução
204495,2192459-616,Abstenção
204495,2192459-612,Abstenção
204495,2192459-609,Obstrução
204495,2192459-601,Não
204495,2242488-56,Sim
204495,2242488-47,Não
204495,2242140-81,Sim
204495,2242140-72,Sim
204495,2242140-63,Sim
204495,2230815-71,Não
204495,2230815-65,Sim
204495,2242868-76,Sim
204495,2229308-92,Não
204495,2229308-89,Não
204495,2229308-83,Não
204495,2229308-80,Não
204495,2229308-77,Não
204495,2229308-75,Não
204495,2229308-71,Não
204495,2229308-70,Não
204495,2229308-66,Não
204495,2229308-65,Não
204495,2229308-64,Não
204495,2229308-55,Não
204495,2206395-99,Não
204495,2206395-58,Sim
204495,2206395-55,Não
204495,2244243-71,Sim
204495,2244243-62,Não
204495,2242888-115,Não
204495,2242888-114,Não
204495,2242888-111,Não
204495,2242888-108,Não
204495,2242888-105,Sim
204495,2242888-100,Não
204495,2242888-95,Sim
204495,2242888-71,Não
204495,2242888-67,Não
204495,2242888-66,Sim
204495,2242888-60,Sim
204495,2242888-56,Sim
204495,2242888-48,Sim
204495,2246357-57,Sim
204495,2242887-152,Sim
204495,2255237-7,Não
204495,2253458-7,Sim
204495,2230248-6,Não
204495,1198512-279,Sim
204495,1198512-272,Sim
204495,1198512-257,Sim
204495,1198512-254,Sim
204495,1198512-250,Sim
204495,2236858-34,Não
204495,2256542-68,Não
204495,2256542-32,Não
204495,2253471-108,Sim
204495,2255096-53,Sim
204495,2253827-32,Não
204495,593065-178,Não
204495,593065-172,Sim
204495,2251926-55,Não
204495,2277242-56,Não
204495,2279545-9,Sim
204495,2267685-96,Não
204495,2267685-64,Sim
204495,2267685-56,Obstrução
204495,2267685-46,Obstrução
204495,2267685-38,Obstrução
204495,2267685-33,Sim
204495,2279744-57,Sim
204495,2279744-54,Sim
204495,2279744-49,Sim
204495,2279744-42,Sim
204495,2283436-69,Não
204495,2283436-67,Sim
204495,2283436-58,Não
204495,2283436-57,Sim
204495,2290114-13,Não
204495,2203957-126,Sim
204495,2203957-123,Não
204495,2203957-115,Sim
204495,2190265-63,Sim
204495,2304142-11,Não
204495,2304142-8,Sim
204495,2249925-113,Sim
204495,2249925-110,Sim
204495,2313396-56,Sim
204495,2311299-78,Sim
204495,2311299-67,Sim
204495,2313734-83,Não
204495,2313734-76,Não
204495,2313734-73,Sim
204495,2313734-70,Não
204495,2313734-65,Não
204495,2313734-62,Sim
204495,2313734-59,Não
204495,2313734-53,Obstrução
204495,2313734-42,Obstrução
204495,2313734-37,Obstrução
204495,2311300-91,Sim
204495,2311300-88,Sim
204495,2311300-86,Sim
204495,2311300-84,Sim
204495,2311300-81,Não
204495,2311300-78,Sim
204495,2311300-69,Sim
204495,2311300-66,Não
204495,2311300-63,Sim
204495,2311300-60,Sim
204495,2311300-57,Não
204495,2311300-33,Não
204495,2242238-17,Não
204495,2319794-7,Não
204495,2310615-55,Não
204495,2318553-54,Não
204495,2318553-51,Sim
204495,2318553-48,Sim
204495,2300880-94,Sim
204495,2300880-91,Sim
204495,2300880-88,Não
204495,2319485-10,Sim
204495,2319485-7,Não
204495,2300880-79,Sim
204495,2300880-76,Não
204495,1701050-140,Sim
204495,1701050-129,Não
204495,1701050-124,Sim
204495,2306112-62,Sim
204495,2306112-59,Sim
204495,2326450-98,Sim
204495,2326450-90,Não
204495,2329218-195,Não
204495,2329218-192,Não
204495,2329218-182,Sim
204495,2331627-9,Obstrução
204495,2331627-7,Obstrução
204495,2329218-168,Não
204495,2329218-165,Não
204495,2329218-162,Não
204495,2329218-159,Sim
204495,2329218-156,Não
204495,2329218-153,Não
204495,2329218-151,Obstrução
204495,2326450-85,Sim
204495,2330227-51,Não
204495,2330227-45,Não
204495,2330227-41,Não
204495,2330227-38,Sim
204495,1301482-127,Sim
204549,2193540-135,Não
204549,2192459-734,Sim
204549,2192459-730,Sim
204549,2192459-727,Sim
204549,2192459-724,Sim
204549,2192459-705,Não
204549,2192459-704,Não
204549,2192459-696,Sim
204549,2192459-692,Não
204549,2192459-690,Não
204549,2192459-671,Não
204549,2192459-668,Sim
204549,2192459-665,Sim
204549,2192459-662,Não
204549,2192459-657,Não
204549,2192459-653,Sim
204549,2192459-649,Sim
204549,2192459-646,Não
204549,2192459-640,Sim
204549,2192459-636,Sim
204549,2192459-619,Não
204549,2192459-616,Sim
204549,2192459-612,Não
204549,2192459-601,Sim
204549,2226336-8,Sim
204549,2215381-8,Sim
204549,2226362-7,Sim
204549,2209381-77,Não
204549,2242488-56,Não
204549,2242488-47,Sim
204549,2242140-81,Não
204549,2242140-72,Não
204549,2242140-63,Não
204549,2230815-71,Sim
204549,2230815-65,Não
204549,2242868-76,Não
204549,2229308-92,Sim
204549,2229308-89,Sim
204549,2229308-83,Sim
204549,2229308-80,Sim
204549,2229308-77,Sim
204549,2229308-75,Sim
204549,2229308-71,Não
204549,2229308-70,Sim
204549,2229308-66,Sim
204549,2229308-65,Sim
204549,2229308-64,Sim
204549,2229308-56,Sim
204549,2229308-55,Sim
204549,2229308-53,Não
204549,2229308-40,Não
204549,2206395-99,Sim
204549,2206395-58,Sim
204549,2244243-71,Não
204549,2244243-62,Sim
204549,2242888-115,Sim
204549,2242888-114,Sim
204549,2242888-111,Sim
204549,2242888-108,Sim
204549,2242888-105,Não
204549,2242888-100,Sim
204549,2242888-95,Não
204549,2242888-93,Não
204549,2242888-78,Não
